link_code,sgg_cd,emd_cd,node_wkt,tp_br,tp_pk,tp_sw,link_id,type,sgg_nm,tp_in,tp_uw,node_id,tp_tn,tp_hw,emd_nm,node_code,end_node_id,link_wkt,link_len,tp_cw
,1117000000,1117013000,POINT(126.99260963941154 37.54221667861965),,,0,0,NODE,⑹궛援,,,65754,,,댄깭먮룞,0,,,,0
,1117000000,1117010100,POINT(126.98236821670403 37.548303858272824),,,0,0,NODE,⑹궛援,,,66987,,,꾩븫,0,,,,0
,1117000000,1117010100,POINT(126.98147553781706 37.54811041110389),,,0,0,NODE,⑹궛援,,,66989,,,꾩븫,0,,,,0
,1117000000,1117013000,POINT(126.99099943022017 37.53869148005003),,,0,0,NODE,⑹궛援,,,65770,,,댄깭먮룞,0,,,,0
,1117000000,1117013000,POINT(126.98987868756339 37.535270759870535),,,0,0,NODE,⑹궛援,,,65771,,,댄깭먮룞,0,,,,0
,1117000000,1117012500,POINT(126.96937590566849 37.530286580846024),,,0,0,NODE,⑹궛援,,,64416,,,쒓컯濡2媛,0,,,,0
,1117000000,1117012800,POINT(126.9681771155144 37.523724809175135),,,0,0,NODE,⑹궛援,,,64421,,,쒓컯濡3媛,0,,,,0
,1117000000,1117012500,POINT(126.96678368087426 37.52774261159142),,,0,0,NODE,⑹궛援,,,64423,,,쒓컯濡2媛,0,,,,1
,1117000000,1117012800,POINT(126.96843764409451 37.52336936673563),,,0,0,NODE,⑹궛援,,,64426,,,쒓컯濡3媛,0,,,,0
,1117000000,1117012800,POINT(126.9677362625257 37.523267602258954),,,0,0,NODE,⑹궛援,,,64427,,,쒓컯濡3媛,0,,,,0
,1117000000,1117012800,POINT(126.96961192973977 37.52354319859556),,,0,0,NODE,⑹궛援,,,64437,,,쒓컯濡3媛,0,,,,1
,1117000000,1117013000,POINT(126.99032825742016 37.535090245334864),,,0,0,NODE,⑹궛援,,,65774,,,댄깭먮룞,0,,,,0
,1117000000,1117012800,POINT(126.97128055841854 37.523327769344725),,,0,0,NODE,⑹궛援,,,64440,,,쒓컯濡3媛,0,,,,0
,1117000000,1117013000,POINT(126.99062221371116 37.53798066556884),,,0,0,NODE,⑹궛援,,,65776,,,댄깭먮룞,0,,,,0
,1117000000,1117013000,POINT(126.99094112462647 37.53760910591495),,,0,0,NODE,⑹궛援,,,65777,,,댄깭먮룞,0,,,,0
,1117000000,1117010200,POINT(126.98560073708074 37.545488817485364),,,0,0,NODE,⑹궛援,,,65599,,,⑹궛2媛,0,,,,0
,1117000000,1117010200,POINT(126.9857104826501 37.5456454339533),,,0,0,NODE,⑹궛援,,,65598,,,⑹궛2媛,0,,,,0
,1117000000,1117013100,POINT(127.00556991161605 37.533242228208614),,,0,0,NODE,⑹궛援,,,66655,,,쒕궓,0,,,,1
,1117000000,1117013000,POINT(126.988986051346 37.54237012804607),,,0,0,NODE,⑹궛援,,,65763,,,댄깭먮룞,0,,,,0
,1117000000,1117013300,POINT(126.9859935576826 37.51820175260715),,,0,0,NODE,⑹궛援,,,65714,,,쒕튃怨좊룞,0,,,,0
,1117000000,1117013300,POINT(126.98598893018213 37.51792972323666),,,0,0,NODE,⑹궛援,,,65715,,,쒕튃怨좊룞,0,,,,0
,1117000000,1117013000,POINT(126.98843674271757 37.53729240348585),,,0,0,NODE,⑹궛援,,,65683,,,댄깭먮룞,0,,,,0
,1117000000,1117013000,POINT(126.988705574826 37.53701514737331),,,0,0,NODE,⑹궛援,,,65682,,,댄깭먮룞,0,,,,0
,1117000000,1117013000,POINT(126.988601752554 37.53683028263761),,,0,0,NODE,⑹궛援,,,65681,,,댄깭먮룞,0,,,,0
,1117000000,1117013000,POINT(126.9887117328039 37.53668921982789),,,0,0,NODE,⑹궛援,,,65680,,,댄깭먮룞,0,,,,0
,1117000000,1117013000,POINT(126.98940799321495 37.537715714661935),,,0,0,NODE,⑹궛援,,,65678,,,댄깭먮룞,0,,,,0
,1117000000,1117013000,POINT(126.9892369802404 37.53746274008203),,,0,0,NODE,⑹궛援,,,65677,,,댄깭먮룞,0,,,,0
,1117000000,1117013000,POINT(126.9885649903639 37.53754537509844),,,0,0,NODE,⑹궛援,,,65676,,,댄깭먮룞,0,,,,0
,1117000000,1117013000,POINT(126.98896816210826 37.53764757001639),,,0,0,NODE,⑹궛援,,,65675,,,댄깭먮룞,0,,,,0
,1117000000,1117013000,POINT(126.98869936100205 37.53771078437811),,,0,0,NODE,⑹궛援,,,65674,,,댄깭먮룞,0,,,,0
,1117000000,1117013000,POINT(126.98899257696802 37.53778864564546),,,0,0,NODE,⑹궛援,,,65673,,,댄깭먮룞,0,,,,0
,1117000000,1117013000,POINT(126.98882761823546 37.53791024510919),,,0,0,NODE,⑹궛援,,,65672,,,댄깭먮룞,0,,,,0
,1117000000,1117013000,POINT(126.9894384190417 37.53855729283416),,,0,0,NODE,⑹궛援,,,65671,,,댄깭먮룞,0,,,,0
,1117000000,1117013000,POINT(126.98900467336034 37.53861562841613),,,0,0,NODE,⑹궛援,,,65670,,,댄깭먮룞,0,,,,0
,1117000000,1117013000,POINT(126.98888862731843 37.53845022123472),,,0,0,NODE,⑹궛援,,,65669,,,댄깭먮룞,0,,,,0
,1117000000,1117013000,POINT(126.98868704985883 37.5383285871522),,,0,0,NODE,⑹궛援,,,65668,,,댄깭먮룞,0,,,,0
,1117000000,1117013000,POINT(126.98860939354701 37.53976222228008),,,0,0,NODE,⑹궛援,,,65667,,,댄깭먮룞,0,,,,0
,1117000000,1117013000,POINT(126.98927547423166 37.53994242537394),,,0,0,NODE,⑹궛援,,,65666,,,댄깭먮룞,0,,,,0
,1117000000,1117013000,POINT(126.9886680015193 37.54004578275935),,,0,0,NODE,⑹궛援,,,65665,,,댄깭먮룞,0,,,,0
,1117000000,1117010200,POINT(126.98737734161449 37.54222531370041),,,0,0,NODE,⑹궛援,,,65664,,,⑹궛2媛,0,,,,0
,1117000000,1117010200,POINT(126.98786334242585 37.541902986669044),,,0,0,NODE,⑹궛援,,,65663,,,⑹궛2媛,0,,,,0
,1117000000,1117013000,POINT(126.98860603320708 37.53880835030147),,,0,0,NODE,⑹궛援,,,65764,,,댄깭먮룞,0,,,,1
,1117000000,1117010200,POINT(126.98734401295778 37.54092883812708),,,0,0,NODE,⑹궛援,,,65662,,,⑹궛2媛,0,,,,0
,1117000000,1117013000,POINT(126.98720102781944 37.53843849696769),,,0,0,NODE,⑹궛援,,,65661,,,댄깭먮룞,0,,,,1
,1117000000,1117010200,POINT(126.98528710112073 37.54185057228193),,,0,0,NODE,⑹궛援,,,65660,,,⑹궛2媛,0,,,,0
,1117000000,1117010200,POINT(126.98607523594079 37.542301454265136),,,0,0,NODE,⑹궛援,,,65659,,,⑹궛2媛,0,,,,0
,1117000000,1117010200,POINT(126.98546127086881 37.54196502425519),,,0,0,NODE,⑹궛援,,,65658,,,⑹궛2媛,0,,,,0
,1117000000,1117010200,POINT(126.98526525888298 37.54219732834345),,,0,0,NODE,⑹궛援,,,65657,,,⑹궛2媛,0,,,,0
,1117000000,1117010200,POINT(126.98503443404925 37.5422943917719),,,0,0,NODE,⑹궛援,,,65656,,,⑹궛2媛,0,,,,0
,1117000000,1117010200,POINT(126.98530397115987 37.54272455278625),,,0,0,NODE,⑹궛援,,,65655,,,⑹궛2媛,0,,,,0
,1117000000,1117010200,POINT(126.9848855639185 37.54302594571314),,,0,0,NODE,⑹궛援,,,65654,,,⑹궛2媛,0,,,,0
,1117000000,1117010200,POINT(126.9855221737809 37.542297920165346),,,0,0,NODE,⑹궛援,,,65653,,,⑹궛2媛,0,,,,0
,1117000000,1117010200,POINT(126.98521908434743 37.54577749827376),,,0,0,NODE,⑹궛援,,,65652,,,⑹궛2媛,2,,,,0
,1117000000,1117010200,POINT(126.98496026779777 37.545541337811265),,,0,0,NODE,⑹궛援,,,65651,,,⑹궛2媛,0,,,,0
,1117000000,1117010200,POINT(126.98595483675709 37.54604916122001),,,0,0,NODE,⑹궛援,,,65650,,,⑹궛2媛,0,,,,0
,1117000000,1117010100,POINT(126.97422700193142 37.54831181235235),,,0,0,NODE,⑹궛援,,,64642,,,꾩븫,0,,,,0
,1117000000,1117010100,POINT(126.97433652062246 37.548181091794696),,,0,0,NODE,⑹궛援,,,64641,,,꾩븫,0,,,,0
,1117000000,1117010700,POINT(126.97412194521559 37.553246904273536),,,0,0,NODE,⑹궛援,,,64638,,,숈옄,0,,,,0
,1117000000,1117010700,POINT(126.9741081991826 37.5533124559743),,,0,0,NODE,⑹궛援,,,64637,,,숈옄,0,,,,0
,1117000000,1117010100,POINT(126.97408631663278 37.54811877790612),,,0,0,NODE,⑹궛援,,,64636,,,꾩븫,0,,,,0
,1117000000,1117013300,POINT(126.98817826642582 37.5187497755047),,,0,0,NODE,⑹궛援,,,65701,,,쒕튃怨좊룞,0,,,,0
,1117000000,1117013300,POINT(126.98809405706585 37.51873858778089),,,0,0,NODE,⑹궛援,,,65702,,,쒕튃怨좊룞,0,,,,0
,1117000000,1117011200,POINT(126.96480468172233 37.53950600024786),,,0,0,NODE,⑹궛援,,,63771,,,먰슚濡1媛,0,,,,0
,1117000000,1117012300,POINT(126.9650024504232 37.53484896698226),,,0,0,NODE,⑹궛援,,,63772,,,좉퀎,0,,,,0
,1117000000,1117012300,POINT(126.96468483177763 37.53494370917033),,,0,0,NODE,⑹궛援,,,63773,,,좉퀎,0,,,,0
,1117000000,1117013100,POINT(127.00931191407182 37.53485815818428),,,0,0,NODE,⑹궛援,,,66790,,,쒕궓,0,,,,0
,1117000000,1117012300,POINT(126.96492313520308 37.53468185013958),,,0,0,NODE,⑹궛援,,,63774,,,좉퀎,0,,,,0
,1117000000,1117012300,POINT(126.964480696666 37.53490187462257),,,0,0,NODE,⑹궛援,,,63775,,,좉퀎,0,,,,0
,1117000000,1117012300,POINT(126.96449784390308 37.534618498555574),,,0,0,NODE,⑹궛援,,,63776,,,좉퀎,0,,,,0
,1117000000,1117011300,POINT(126.96479810258903 37.53525986545052),,,0,0,NODE,⑹궛援,,,63777,,,먰슚濡2媛,0,,,,0
,1117000000,1117012800,POINT(126.96668321445361 37.52984431245878),,,0,0,NODE,⑹궛援,,,63778,,,쒓컯濡3媛,0,,,,1
,1117000000,1117012800,POINT(126.96644501790968 37.529567242582466),,,0,0,NODE,⑹궛援,,,63779,,,쒓컯濡3媛,0,,,,1
,1117000000,1117012500,POINT(126.96669629279074 37.52940316410789),,,0,0,NODE,⑹궛援,,,63780,,,쒓컯濡2媛,0,,,,1
,1117000000,1117012500,POINT(126.96611032108929 37.52903879047291),,,0,0,NODE,⑹궛援,,,63781,,,쒓컯濡2媛,0,,,,0
,1117000000,1117012500,POINT(126.96621985096583 37.52896700639644),,,0,0,NODE,⑹궛援,,,63782,,,쒓컯濡2媛,0,,,,0
,1117000000,1117012800,POINT(126.9657883282178 37.52891045575081),,,0,0,NODE,⑹궛援,,,63783,,,쒓컯濡3媛,0,,,,1
,1117000000,1117012800,POINT(126.9658977741433 37.52902334026417),,,0,0,NODE,⑹궛援,,,63784,,,쒓컯濡3媛,2,,,,0
,1117000000,1117012800,POINT(126.96563382615959 37.52873087224873),,,0,0,NODE,⑹궛援,,,63785,,,쒓컯濡3媛,2,,,,0
,1117000000,1117012800,POINT(126.96571100547872 37.52897711910755),,,1,0,NODE,⑹궛援,,,63786,,,쒓컯濡3媛,0,,,,1
,1117000000,1117012800,POINT(126.96536978063575 37.52865384998427),,,0,0,NODE,⑹궛援,,,63787,,,쒓컯濡3媛,0,,,,0
,1117000000,1117012500,POINT(126.9659546494857 37.52875711269012),,,0,0,NODE,⑹궛援,,,63789,,,쒓컯濡2媛,0,,,,0
,1117000000,1117012500,POINT(126.96586070215747 37.52866837123406),,,0,0,NODE,⑹궛援,,,63790,,,쒓컯濡2媛,0,,,,0
,1117000000,1117012800,POINT(126.96301195742642 37.52514944064632),,,0,0,NODE,⑹궛援,,,63791,,,쒓컯濡3媛,0,,,,0
,1117000000,1117012800,POINT(126.96363490080469 37.52597532754296),,,0,0,NODE,⑹궛援,,,63792,,,쒓컯濡3媛,0,,,,0
,1117000000,1117012800,POINT(126.96370679980359 37.526550199459294),,,0,0,NODE,⑹궛援,,,63793,,,쒓컯濡3媛,0,,,,0
,1117000000,1117012800,POINT(126.96345082954089 37.5266859941033),,,0,0,NODE,⑹궛援,,,63794,,,쒓컯濡3媛,0,,,,0
,1117000000,1117012800,POINT(126.96359491415186 37.52724521061615),,,0,0,NODE,⑹궛援,,,63795,,,쒓컯濡3媛,0,,,,0
,1117000000,1117012800,POINT(126.96342440687907 37.527046573488036),,,0,0,NODE,⑹궛援,,,63796,,,쒓컯濡3媛,0,,,,0
,1117000000,1117012800,POINT(126.96324733628002 37.52685315997173),,,0,0,NODE,⑹궛援,,,63797,,,쒓컯濡3媛,0,,,,0
,1117000000,1117012800,POINT(126.96286696683475 37.52643496843818),,,0,0,NODE,⑹궛援,,,63798,,,쒓컯濡3媛,0,,,,0
,1117000000,1117012800,POINT(126.96309668310055 37.526314844575005),,,0,0,NODE,⑹궛援,,,63799,,,쒓컯濡3媛,0,,,,0
,1117000000,1117012800,POINT(126.96973949268133 37.523467050129156),,,0,0,NODE,⑹궛援,,,64441,,,쒓컯濡3媛,0,,,,0
,1117000000,1117012800,POINT(126.95957969440377 37.52436983280008),,,0,0,NODE,⑹궛援,,,63302,,,쒓컯濡3媛,0,,,,0
,1117000000,1117012800,POINT(126.96053469330656 37.523953890187926),,,0,0,NODE,⑹궛援,,,63303,,,쒓컯濡3媛,0,,,,0
,1117000000,1117012800,POINT(126.96044704531229 37.52405618313773),,,0,0,NODE,⑹궛援,,,63304,,,쒓컯濡3媛,0,,,,0
,1117000000,1117012800,POINT(126.9605608711171 37.52414459043392),,,0,0,NODE,⑹궛援,,,63305,,,쒓컯濡3媛,0,,,,0
,1117000000,1117012800,POINT(126.96071265837976 37.524226033734756),,,0,0,NODE,⑹궛援,,,63306,,,쒓컯濡3媛,0,,,,0
,1117000000,1117010500,POINT(126.97302678502588 37.54193901328921),,,0,0,NODE,⑹궛援,,,46912,,,⑥쁺,0,,,,1
,1117000000,1117010200,POINT(126.98546872651322 37.54635216010775),,,0,0,NODE,⑹궛援,,,111796,,,⑹궛2媛,0,,,,1
,1117000000,1117013000,POINT(126.98789196012048 37.53460769789344),,,0,0,NODE,⑹궛援,,,143961,,,댄깭먮룞,0,,,,0
,1117000000,1117012800,POINT(126.95936345147749 37.52469532942427),,,0,0,NODE,⑹궛援,,,63307,,,쒓컯濡3媛,0,,,,0
,1117000000,1117010500,POINT(126.9734508394444 37.541696613594475),,,0,0,NODE,⑹궛援,,,46913,,,⑥쁺,0,,,,0
,1117000000,1117012500,POINT(126.96675354560256 37.52801469668),,,0,0,NODE,⑹궛援,,,125784,,,쒓컯濡2媛,2,,,,1
,1117000000,1117013000,POINT(126.98958875057886 37.53377675783004),,,0,0,NODE,⑹궛援,,,143962,,,댄깭먮룞,0,,,,0
,1117000000,1117012800,POINT(126.96016646972346 37.52457235117606),,,0,0,NODE,⑹궛援,,,63308,,,쒓컯濡3媛,0,,,,0
,1117000000,1117010500,POINT(126.9733194795359 37.54166805507055),,,0,0,NODE,⑹궛援,,,46914,,,⑥쁺,0,,,,0
,1117000000,1117013500,POINT(126.98540392260513 37.519175752827636),,,0,0,NODE,⑹궛援,,,111803,,,⑹궛6媛,0,,,,0
,1117000000,1117013000,POINT(126.98995072347458 37.5333254764505),,,0,0,NODE,⑹궛援,,,143963,,,댄깭먮룞,0,,,,0
,1117000000,1117012800,POINT(126.96019570502207 37.52450259585496),,,0,0,NODE,⑹궛援,,,63309,,,쒓컯濡3媛,0,,,,0
,1117000000,1117010500,POINT(126.97354038642533 37.54176320116717),,,0,0,NODE,⑹궛援,,,46915,,,⑥쁺,0,,,,0
,1117000000,1117013300,POINT(126.98946162264258 37.520455477452316),,,0,0,NODE,⑹궛援,,,111802,,,쒕튃怨좊룞,0,,,,0
,1117000000,1117010800,POINT(126.96790336802808 37.55449521351028),,,0,0,NODE,⑹궛援,,,150710,,,쒓퀎,0,,,,0
,1117000000,1117012100,POINT(126.96099018623997 37.53874869351475),,,0,0,NODE,⑹궛援,,,63310,,,⑸Ц,0,,,,0
,1117000000,1117010500,POINT(126.97383303019957 37.54163013142761),,,0,0,NODE,⑹궛援,,,46917,,,⑥쁺,0,,,,0
,1117000000,1117011900,POINT(126.95858846339357 37.54466981769937),,,0,0,NODE,⑹궛援,,,122752,,,⑥갹,0,,,,0
,1117000000,1117011900,POINT(126.96025423358391 37.54250298051169),,,0,0,NODE,⑹궛援,,,145858,,,⑥갹,0,,,,0
,1117000000,1117012900,POINT(126.96142674603597 37.5208507086269),,,0,0,NODE,⑹궛援,,,63311,,,댁큿,0,,,,0
,1117000000,1117010500,POINT(126.97305670184448 37.541772601437366),,,0,0,NODE,⑹궛援,,,46918,,,⑥쁺,0,,,,0
,1117000000,1117011900,POINT(126.95995237386573 37.545664362958405),,,0,0,NODE,⑹궛援,,,122751,,,⑥갹,0,,,,0
,1117000000,1117011900,POINT(126.95924116306131 37.54250535123777),,,0,0,NODE,⑹궛援,,,145857,,,⑥갹,0,,,,0
,1117000000,1117012900,POINT(126.96188956467363 37.520464553422926),,,0,0,NODE,⑹궛援,,,63312,,,댁큿,0,,,,0
,1117000000,1117010500,POINT(126.97348671647478 37.54155873188491),,,0,0,NODE,⑹궛援,,,46919,,,⑥쁺,0,,,,0
,1117000000,1117011900,POINT(126.96105789054037 37.545080781680255),,,0,0,NODE,⑹궛援,,,122750,,,⑥갹,0,,,,0
,1117000000,1117010200,POINT(126.98569243292306 37.5443570977021),,,0,0,NODE,⑹궛援,,,141393,,,⑹궛2媛,0,,,,0
,1117000000,1117012000,POINT(126.95809471463589 37.53942412391537),,,0,0,NODE,⑹궛援,,,63328,,,꾩썝,0,,,,0
,1117000000,1117010500,POINT(126.97348645380883 37.54230048365526),,,0,0,NODE,⑹궛援,,,46920,,,⑥쁺,0,,,,0
,1117000000,1117011900,POINT(126.96198184180874 37.54599367599476),,,0,0,NODE,⑹궛援,,,122763,,,⑥갹,0,,,,0
,1117000000,1117011900,POINT(126.95892732807063 37.54254598328662),,,0,0,NODE,⑹궛援,,,145856,,,⑥갹,0,,,,0
,1117000000,1117011700,POINT(126.95785280644178 37.534865123889695),,,0,0,NODE,⑹궛援,,,63329,,,먰슚濡3媛,0,,,,0
,1117000000,1117010500,POINT(126.97370745461252 37.54213411439728),,,0,0,NODE,⑹궛援,,,46921,,,⑥쁺,0,,,,0
,1117000000,1117011900,POINT(126.96059710855829 37.5456129748857),,,0,0,NODE,⑹궛援,,,122749,,,⑥갹,0,,,,0
,1117000000,1117010200,POINT(126.98884370402016 37.54537626846789),,,0,0,NODE,⑹궛援,,,141368,,,⑹궛2媛,0,,,,0
,1117000000,1117012800,POINT(126.95786415430486 37.5326597760509),,,0,0,NODE,⑹궛援,,,63330,,,쒓컯濡3媛,0,,,,1
,1117000000,1117010500,POINT(126.97381487831926 37.54231006657662),,,0,0,NODE,⑹궛援,,,46922,,,⑥쁺,0,,,,0
,1117000000,1117011000,POINT(126.96278308535017 37.54435374036357),,,0,0,NODE,⑹궛援,,,125735,,,泥뙆2媛,0,,,,0
,1117000000,1117011700,POINT(126.96036567786498 37.535410444367685),,,0,0,NODE,⑹궛援,,,157736,,,먰슚濡3媛,0,,,,0
,1117000000,1117012800,POINT(126.95838430376273 37.53278885476161),,,0,0,NODE,⑹궛援,,,63331,,,쒓컯濡3媛,2,,,,0
,1117000000,1117010500,POINT(126.97379095270853 37.54242417692646),,,0,0,NODE,⑹궛援,,,46923,,,⑥쁺,0,,,,0
,1117000000,1117011900,POINT(126.96007875011612 37.545357491958484),,,0,0,NODE,⑹궛援,,,122748,,,⑥갹,0,,,,0
,1117000000,1117011700,POINT(126.96008677190497 37.53553411644344),,,0,0,NODE,⑹궛援,,,157737,,,먰슚濡3媛,0,,,,0
,1117000000,1117011700,POINT(126.95791779945557 37.53431783353698),,,0,0,NODE,⑹궛援,,,63332,,,먰슚濡3媛,0,,,,0
,1117000000,1117010100,POINT(126.98150149567454 37.5488747351114),,,0,0,NODE,⑹궛援,,,65456,,,꾩븫,0,,,,0
,1117000000,1117013500,POINT(126.98329496228861 37.51996921226653),,,0,0,NODE,⑹궛援,,,111801,,,⑹궛6媛,0,,,,0
,1117000000,1117010800,POINT(126.96808438600023 37.55468215954351),,,0,0,NODE,⑹궛援,,,150711,,,쒓퀎,0,,,,0
,1117000000,1117012800,POINT(126.95821016369405 37.52704101392931),,,0,0,NODE,⑹궛援,,,63333,,,쒓컯濡3媛,0,,,,0
,1117000000,1117010500,POINT(126.97385075995591 37.54215792031408),,,0,0,NODE,⑹궛援,,,46924,,,⑥쁺,0,,,,0
,1117000000,1117010200,POINT(126.98493920871779 37.54159687507518),,,0,0,NODE,⑹궛援,,,111800,,,⑹궛2媛,0,,,,0
,1117000000,1117011300,POINT(126.96211641633953 37.53543286002734),,,0,0,NODE,⑹궛援,,,157738,,,먰슚濡2媛,0,,,,0
,1117000000,1117012900,POINT(126.95783057399525 37.52398104418644),,,0,0,NODE,⑹궛援,,,63334,,,댁큿,0,,,,0
,1117000000,1117010500,POINT(126.97394635701818 37.542001032407484),,,0,0,NODE,⑹궛援,,,46925,,,⑥쁺,0,,,,0
,1117000000,1117010200,POINT(126.98504553198921 37.54168385308361),,,0,0,NODE,⑹궛援,,,111799,,,⑹궛2媛,0,,,,0
,1117000000,1117011300,POINT(126.96084096490713 37.535625373353916),,,0,0,NODE,⑹궛援,,,157739,,,먰슚濡2媛,0,,,,0
,1117000000,1117012900,POINT(126.95730939581709 37.5240391126026),,,0,0,NODE,⑹궛援,,,63335,,,댁큿,0,,,,0
,1117000000,1117010600,POINT(126.97744592058068 37.54573347753662),,,0,0,NODE,⑹궛援,,,57920,,,⑹궛1媛,2,,,,0
,1117000000,1117010200,POINT(126.98513469554096 37.5417881366114),,,0,0,NODE,⑹궛援,,,111798,,,⑹궛2媛,0,,,,0
,1117000000,1117011300,POINT(126.96233308192328 37.53471019785267),,,0,0,NODE,⑹궛援,,,157740,,,먰슚濡2媛,0,,,,0
,1117000000,1117012900,POINT(126.95868261986524 37.52409417102594),,,0,0,NODE,⑹궛援,,,63336,,,댁큿,0,,,,0
,1117000000,1117010100,POINT(126.98155003021199 37.548972884946586),,,0,0,NODE,⑹궛援,,,65457,,,꾩븫,0,,,,0
,1117000000,1117011900,POINT(126.96006493170468 37.545683413436805),,,0,0,NODE,⑹궛援,,,122747,,,⑥갹,0,,,,0
,1117000000,1117011300,POINT(126.9612248161243 37.53586939184565),,,0,0,NODE,⑹궛援,,,157741,,,먰슚濡2媛,0,,,,1
,1117000000,1117010800,POINT(126.96484554613365 37.55306609118489),,,0,0,NODE,⑹궛援,,,63337,,,쒓퀎,0,,,,0
,1117000000,1117010200,POINT(126.97892871945184 37.545903269950124),,,0,0,NODE,⑹궛援,,,57921,,,⑹궛2媛,0,,,,0
,1117000000,1117011900,POINT(126.96156564469379 37.54606144253753),,,0,0,NODE,⑹궛援,,,122762,,,⑥갹,0,,,,0
,1117000000,1117010800,POINT(126.96817500886644 37.554508636822945),,,0,0,NODE,⑹궛援,,,150712,,,쒓퀎,0,,,,0
,1117000000,1117010800,POINT(126.96527647350865 37.55282082669742),,,0,0,NODE,⑹궛援,,,63338,,,쒓퀎,0,,,,0
,1117000000,1117013200,POINT(126.99638222784988 37.5255985549511),,,0,0,NODE,⑹궛援,,,66121,,,숇튃怨좊룞,0,,,,0
,1117000000,1117011900,POINT(126.96205745323691 37.54487740322506),,,0,0,NODE,⑹궛援,,,122761,,,⑥갹,0,,,,0
,1117000000,1117013500,POINT(126.9917122469533 37.525262646773996),,,0,0,NODE,⑹궛援,,,155878,,,⑹궛6媛,0,,,,1
,1117000000,1117010800,POINT(126.96566520144277 37.552938059285346),,,0,0,NODE,⑹궛援,,,63339,,,쒓퀎,0,,,,0
,1117000000,1117013200,POINT(126.99621639878305 37.525680307457314),,,0,0,NODE,⑹궛援,,,66120,,,숇튃怨좊룞,0,,,,0
,1117000000,1117011000,POINT(126.96320884950053 37.54512588884153),,,0,0,NODE,⑹궛援,,,125775,,,泥뙆2媛,0,,,,0
,1117000000,1117011900,POINT(126.96019954377182 37.54271685123369),,,0,0,NODE,⑹궛援,,,145855,,,⑥갹,0,,,,0
,1117000000,1117010800,POINT(126.96587882859717 37.55299946921227),,,0,0,NODE,⑹궛援,,,63340,,,쒓퀎,0,,,,0
,1117000000,1117013200,POINT(126.99630325087014 37.52585640371654),,,0,0,NODE,⑹궛援,,,66119,,,숇튃怨좊룞,0,,,,0
,1117000000,1117011900,POINT(126.96176415420787 37.54476595050311),,,0,0,NODE,⑹궛援,,,122760,,,⑥갹,0,,,,0
,1117000000,1117011900,POINT(126.9597082185177 37.54297470959888),,,0,0,NODE,⑹궛援,,,145854,,,⑥갹,0,,,,0
,1117000000,1117010800,POINT(126.96601204437812 37.552737384355986),,,0,0,NODE,⑹궛援,,,63341,,,쒓퀎,0,,,,0
,1117000000,1117013200,POINT(126.99527667354681 37.52646640530837),,,0,0,NODE,⑹궛援,,,66118,,,숇튃怨좊룞,0,,,,0
,1117000000,1117011900,POINT(126.96026615218092 37.545754098647386),,,0,0,NODE,⑹궛援,,,122746,,,⑥갹,0,,,,0
,1117000000,1117013300,POINT(126.98600596322979 37.51730513567863),,,0,0,NODE,⑹궛援,,,146175,,,쒕튃怨좊룞,0,,,,0
,1117000000,1117010800,POINT(126.96628518924204 37.55285458157745),,,0,0,NODE,⑹궛援,,,63342,,,쒓퀎,0,,,,0
,1117000000,1117010200,POINT(126.97980644248837 37.54603130569195),,,0,0,NODE,⑹궛援,,,57922,,,⑹궛2媛,0,,,,0
,1117000000,1117011900,POINT(126.96156605883631 37.545254775464144),,,0,0,NODE,⑹궛援,,,122759,,,⑥갹,0,,,,0
,1117000000,1117013300,POINT(126.98598930712014 37.51757628211398),,,0,0,NODE,⑹궛援,,,146176,,,쒕튃怨좊룞,0,,,,0
,1117000000,1117010800,POINT(126.96675798372061 37.55296346890517),,,0,0,NODE,⑹궛援,,,63343,,,쒓퀎,0,,,,0
,1117000000,1117010100,POINT(126.97629131182785 37.54984852894694),,,0,0,NODE,⑹궛援,,,65100,,,꾩븫,0,,,,0
,1117000000,1117010200,POINT(126.98484987338735 37.54218371784529),,,0,0,NODE,⑹궛援,,,111797,,,⑹궛2媛,0,,,,0
,1117000000,1117013300,POINT(126.98583995906225 37.51704058084789),,,0,0,NODE,⑹궛援,,,146178,,,쒕튃怨좊룞,0,,,,0
,1117000000,1117010800,POINT(126.96687017869895 37.55270695424976),,,0,0,NODE,⑹궛援,,,63344,,,쒓퀎,0,,,,0
,1117000000,1117010500,POINT(126.97395261788559 37.54116894034088),,,0,0,NODE,⑹궛援,,,46926,,,⑥쁺,0,,,,0
,1117000000,1117011900,POINT(126.9621388855987 37.545736380609284),,,0,0,NODE,⑹궛援,,,125736,,,⑥갹,0,,,,0
,1117000000,1117013300,POINT(126.98628825407914 37.517311782162885),,,0,0,NODE,⑹궛援,,,146179,,,쒕튃怨좊룞,0,,,,0
,1117000000,1117010800,POINT(126.96671956733329 37.5527124889861),,,0,0,NODE,⑹궛援,,,63345,,,쒓퀎,0,,,,0
,1117000000,1117010500,POINT(126.97379736343643 37.541168905993416),,,0,0,NODE,⑹궛援,,,46927,,,⑥쁺,0,,,,0
,1117000000,1117013500,POINT(126.98458512288192 37.51482600700043),,,0,0,NODE,⑹궛援,,,111793,,,⑹궛6媛,0,,,,0
,1117000000,1117013300,POINT(126.98626330110011 37.51755647417033),,,0,0,NODE,⑹궛援,,,146180,,,쒕튃怨좊룞,0,,,,0
