link_code,sgg_cd,emd_cd,node_wkt,tp_br,tp_pk,tp_sw,link_id,type,sgg_nm,tp_in,tp_uw,node_id,tp_tn,tp_hw,emd_nm,node_code,end_node_id,link_wkt,link_len,tp_cw,strt_node_id
1111,1117000000,1117010900,,0,0,0,82366,LINK,⑹궛援,0,0,0,0,0,泥뙆1媛,,163700,"LINESTRING(126.96847175184975 37.54958721239524,126.96856042575101 37.549699624323736)",14.733,0,163928
1000,1117000000,1117012500,,0,0,0,96837,LINK,⑹궛援,1,0,0,0,0,쒓컯濡2媛,,165612,"LINESTRING(126.97058377970689 37.532046030455696,126.97071414870972 37.532195092094774)",20.161,0,165643
1111,1117000000,1117011700,,0,0,0,82372,LINK,⑹궛援,0,0,0,0,0,먰슚濡3媛,,152725,"LINESTRING(126.95600422842071 37.53312431443483,126.95596384637031 37.53304703157224,126.95547477388286 37.532879434597945)",56.35,0,152724
1111,1117000000,1117011000,,0,0,0,67474,LINK,⑹궛援,0,0,0,0,0,泥뙆2媛,,143330,"LINESTRING(126.96652303836406 37.54711649306834,126.96608842851752 37.547276614072985)",42.319,0,143338
1000,1117000000,1117013000,,0,1,0,86178,LINK,⑹궛援,0,0,0,0,0,댄깭먮룞,,65880,"LINESTRING(126.99104467012943 37.53054738971611,126.99106466096605 37.53044662202878)",11.323,0,65907
1111,1117000000,1117010200,,0,0,0,92056,LINK,⑹궛援,0,0,0,0,0,⑹궛2媛,,74718,"LINESTRING(126.98187681008825 37.54462217046677,126.98174842190379 37.544538164634844)",14.685,0,74714
1111,1117000000,1117011000,,0,0,0,189490,LINK,⑹궛援,0,0,0,0,0,泥뙆2媛,,143346,"LINESTRING(126.96623046669782 37.54674129071968,126.9662808764315 37.54653007303396)",23.862,0,143344
1111,1117000000,1117013000,,0,0,0,97341,LINK,⑹궛援,0,0,0,0,0,댄깭먮룞,,65744,"LINESTRING(126.99280501559218 37.542745278706995,126.99330813534883 37.542738024419876,126.9936648992781 37.542657921524054)",77.229,0,65743
1111,1117000000,1117010100,,0,0,0,181465,LINK,⑹궛援,0,0,0,0,0,꾩븫,,64645,"LINESTRING(126.97486801578776 37.54887850960658,126.97484447113946 37.54913376745833)",28.407,0,64644
1111,1117000000,1117011800,,0,0,0,102096,LINK,⑹궛援,0,0,0,0,0,먰슚濡4媛,,151987,"LINESTRING(126.95241654094022 37.53260624424304,126.95274860025536 37.5329270134949)",46.14,0,62959
1111,1117000000,1117013000,,0,0,0,80068,LINK,⑹궛援,0,0,0,0,0,댄깭먮룞,,152099,"LINESTRING(126.99007428676703 37.53188699776479,126.99034528716196 37.53151259740193)",47.963,0,152098
1111,1117000000,1117011400,,0,0,0,69860,LINK,⑹궛援,0,0,0,0,0,좎갹,,150447,"LINESTRING(126.95483430373567 37.53565489608028,126.95491256483575 37.535524181300765)",16.072,0,150446
1111,1117000000,1117012300,,0,0,0,75686,LINK,⑹궛援,0,0,0,0,0,좉퀎,,162872,"LINESTRING(126.96248143896574 37.53439034737943,126.96304045383314 37.53453111775289)",51.82,0,155036
1111,1117000000,1117012800,,0,0,0,68252,LINK,⑹궛援,0,0,0,0,0,쒓컯濡3媛,,158095,"LINESTRING(126.96091767561208 37.52343531516575,126.96094621954684 37.523385354809996)",6.092,0,158094
1111,1117000000,1117010900,,0,0,0,188382,LINK,⑹궛援,0,0,0,0,0,泥뙆1媛,,163735,"LINESTRING(126.96732892820106 37.54790706090089,126.9672237249274 37.54790338981411)",9.306,0,163734
1111,1117000000,1117012900,,0,0,0,68248,LINK,⑹궛援,0,0,0,0,0,댁큿,,57418,"LINESTRING(126.97208998187243 37.52040836542,126.97216538410078 37.520574833518566)",19.642,0,57453
1111,1117000000,1117012800,,0,0,0,161236,LINK,⑹궛援,0,0,0,0,0,쒓컯濡3媛,,158074,"LINESTRING(126.96005775294634 37.5252883871543,126.96020577474357 37.525503883616814,126.96011554178855 37.52562183578062,126.9604246049182 37.52579634880664)",76.081,0,158073
1000,1117000000,1117013500,,0,1,0,76952,LINK,⑹궛援,0,0,0,0,0,⑹궛6媛,,65421,"LINESTRING(126.98351621618873 37.519016656487864,126.98350601887586 37.5192630676382)",27.363,0,65420
1111,1117000000,1117013100,,0,0,0,188969,LINK,⑹궛援,0,0,0,0,0,쒕궓,,180587,"LINESTRING(127.00922157620943 37.53048158286237,127.00938566210537 37.530351594652444)",20.457,0,180586
1111,1117000000,1117012500,,0,0,0,68246,LINK,⑹궛援,0,0,0,0,0,쒓컯濡2媛,,162880,"LINESTRING(126.96524644850749 37.53176568543484,126.96547445660751 37.53199384186254)",32.363,0,214644
1111,1117000000,1117013300,,0,0,0,189543,LINK,⑹궛援,0,0,0,0,0,쒕튃怨좊룞,,65701,"LINESTRING(126.98815952163294 37.51894727397862,126.98817826642582 37.5187497755047)",21.982,0,65694
1111,1117000000,1117013100,,0,0,0,90541,LINK,⑹궛援,0,0,0,0,0,쒕궓,,177059,"LINESTRING(127.00274607711171 37.53068238436631,127.00302896735563 37.53065027754225,127.00333342368384 37.53067488788012)",52.306,0,176898
1111,1117000000,1117010100,,0,0,0,188980,LINK,⑹궛援,0,0,0,0,0,꾩븫,,42184,"LINESTRING(126.97497777977044 37.54801312946242,126.97496216778092 37.54793218913279,126.97502480081671 37.54770184317915,126.9748449837409 37.54760841613468)",54.221,0,42107
1111,1117000000,1117013600,,0,0,0,84515,LINK,⑹궛援,0,0,0,0,0,蹂닿킅,,161815,"LINESTRING(126.99808602436995 37.52728681983872,126.99832570445271 37.5274171969543)",25.656,0,161801
1111,1117000000,1117010900,,0,0,0,189542,LINK,⑹궛援,0,0,0,0,0,泥뙆1媛,,163928,"LINESTRING(126.96830257042092 37.549651698556765,126.96847175184975 37.54958721239524)",16.575,0,163929
1111,1117000000,1117010800,,0,0,0,67406,LINK,⑹궛援,0,0,0,0,0,쒓퀎,,150711,"LINESTRING(126.9679569248554 37.55473285419667,126.96808438600023 37.55468215954351)",12.59,0,150708
1111,1117000000,1117010200,,0,0,0,188455,LINK,⑹궛援,0,0,0,0,0,⑹궛2媛,,141397,"LINESTRING(126.98727949034975 37.544879896859484,126.98748073702734 37.544919979639204)",18.333,0,141363
1111,1117000000,1117012500,,0,0,0,71422,LINK,⑹궛援,0,0,0,0,0,쒓컯濡2媛,,162820,"LINESTRING(126.96398229011015 37.533574009133716,126.96570614251895 37.53377322789935)",153.96,0,162795
1111,1117000000,1117013000,,0,0,0,162400,LINK,⑹궛援,0,0,0,0,0,댄깭먮룞,,150506,"LINESTRING(126.99117967873245 37.533849929593565,126.99116299282821 37.533929610772034,126.99129640004928 37.53397211797279)",21.666,0,150507
1011,1117000000,1117011100,,0,0,0,67553,LINK,⑹궛援,0,0,0,0,0,泥뙆3媛,,152938,"LINESTRING(126.96416528956259 37.543999289982004,126.96459142520688 37.544011870387955,126.96495501828885 37.54400263996107)",69.833,0,152936
1111,1117000000,1117010200,,0,0,0,190181,LINK,⑹궛援,0,0,0,0,0,⑹궛2媛,,74745,"LINESTRING(126.98102388282805 37.54433356262745,126.9807278608518 37.544256222818156,126.98096432045959 37.5441144589647,126.98093681194335 37.54408524198293,126.9810056110675 37.54404873738925)",65.05,0,74744
1111,1117000000,1117013100,,0,0,0,60319,LINK,⑹궛援,0,0,0,0,0,쒕궓,,179042,"LINESTRING(127.00470368147593 37.52805088244308,127.00487151510204 37.52820919753109,127.00494192141853 37.52827212958219,127.00493073803659 37.52834011682412)",39.961,0,179214
1111,1117000000,1117012900,,0,0,0,155872,LINK,⑹궛援,0,0,0,0,0,댁큿,,153975,"LINESTRING(126.95410371084466 37.526916248015354,126.95413386745481 37.526417002425895)",55.474,0,153974
1111,1117000000,1117012900,,0,0,0,88755,LINK,⑹궛援,0,0,0,0,0,댁큿,,214610,"LINESTRING(126.98303145446408 37.517624639863115,126.98306328470619 37.5182701960099)",71.704,0,111785
1111,1117000000,1117010900,,0,0,0,190200,LINK,⑹궛援,0,0,0,0,0,泥뙆1媛,,163875,"LINESTRING(126.96816601161375 37.54786358635941,126.96823001222656 37.547951009960514)",11.231,0,163870
1111,1117000000,1117013000,,0,0,0,76680,LINK,⑹궛援,0,0,0,0,0,댄깭먮룞,,65751,"LINESTRING(126.99297427294373 37.54228237517638,126.9930393804838 37.542354966414806,126.99340836363515 37.542334248335905,126.99351689680279 37.54222710154062)",57.869,0,65749
1111,1117000000,1117012800,,0,0,0,88974,LINK,⑹궛援,0,0,0,0,0,쒓컯濡3媛,,158111,"LINESTRING(126.96230033881946 37.52434015947697,126.9617277220842 37.5237220474715)",85.255,0,63875
1111,1117000000,1117013100,,0,0,0,188492,LINK,⑹궛援,0,0,0,0,0,쒕궓,,176684,"LINESTRING(127.00156378605202 37.531862991481304,127.0016595183331 37.53202393288639,127.00167370355024 37.5321651104997)",35.484,0,176782
1111,1117000000,1117010100,,0,0,0,97823,LINK,⑹궛援,0,0,0,0,0,꾩븫,,57906,"LINESTRING(126.97900710898769 37.546075776422335,126.97896477639458 37.546209846229196,126.9788268163564 37.54619609034697)",27.63,0,57907
1111,1117000000,1117010200,,0,0,0,189621,LINK,⑹궛援,0,0,0,0,0,⑹궛2媛,,74760,"LINESTRING(126.98337658574704 37.543965108900515,126.98344080647486 37.543888434992965,126.98338579012753 37.54381904746979)",19.336,0,74759
1111,1117000000,1117013000,,0,0,0,92214,LINK,⑹궛援,0,0,0,0,0,댄깭먮룞,,161184,"LINESTRING(126.99587126526367 37.53116800089519,126.99614236565323 37.531035152003824)",28.135,0,161182
1111,1117000000,1117010900,,0,0,0,75364,LINK,⑹궛援,0,0,0,0,0,泥뙆1媛,,64040,"LINESTRING(126.96853617069004 37.54868403066915,126.96845386321682 37.54861845394372,126.96844931514458 37.548556539894385)",17.173,0,64037
1111,1117000000,1117013400,,0,0,0,76688,LINK,⑹궛援,0,0,0,0,0,二쇱꽦,,168586,"LINESTRING(126.99724004597452 37.52187487303533,126.9973747899004 37.521840728730865,126.99755853673733 37.52163097021346,126.99761978865695 37.521460234573276)",60.595,0,168584
1111,1117000000,1117013000,,0,0,0,190223,LINK,⑹궛援,0,0,0,0,0,댄깭먮룞,,148492,"LINESTRING(126.98979940025295 37.54131690564878,126.9898529305395 37.541539996516626)",25.208,0,148493
1111,1117000000,1117010200,,0,0,0,91500,LINK,⑹궛援,0,0,0,0,0,⑹궛2媛,,141338,"LINESTRING(126.98715169971666 37.543250117407545,126.98694134877594 37.54298787501852)",34.536,0,141065
1111,1117000000,1117013600,,0,0,0,185815,LINK,⑹궛援,0,0,0,0,0,蹂닿킅,,177782,"LINESTRING(126.9993860448958 37.527946747672885,126.99985768365141 37.5274314347418,127.00026305402005 37.527015457784174,127.00068011275238 37.526552914772324)",192.419,0,66532
1111,1117000000,1117013600,,0,0,0,88967,LINK,⑹궛援,0,0,0,0,0,蹂닿킅,,176804,"LINESTRING(127.00194108936023 37.528526462009495,127.00171500996424 37.5283805632463)",25.721,0,176803
1111,1117000000,1117010500,,0,0,0,161243,LINK,⑹궛援,0,0,0,0,0,⑥쁺,,47167,"LINESTRING(126.97410808608497 37.54055084789362,126.97337365975864 37.54043656888695)",66.135,0,46931
1111,1117000000,1117012100,,0,0,0,67693,LINK,⑹궛援,0,0,0,0,0,⑸Ц,,157821,"LINESTRING(126.95909798484044 37.53812922355058,126.95917110997681 37.538158370256426)",7.227,0,157820
1111,1117000000,1117013000,,0,0,0,190260,LINK,⑹궛援,0,0,0,0,0,댄깭먮룞,,143896,"LINESTRING(126.98882782398898 37.53653113139316,126.98869953314677 37.53657003598068)",12.133,0,143895
1111,1117000000,1117011400,,0,0,0,97433,LINK,⑹궛援,0,0,0,0,0,좎갹,,150470,"LINESTRING(126.95524857364475 37.535816928161545,126.95542358360811 37.53547613756556)",40.864,0,150443
1000,1117000000,1117013000,,0,0,0,190261,LINK,⑹궛援,0,0,0,0,0,댄깭먮룞,,157190,"LINESTRING(126.9952156218003 37.54231782446514,126.99530897912764 37.54240906556393,126.99561029126416 37.54234487308595)",40.627,0,157304
1111,1117000000,1117013000,,0,0,0,67692,LINK,⑹궛援,0,0,0,0,0,댄깭먮룞,,148754,"LINESTRING(126.9897953731448 37.543298631095624,126.99013031128825 37.543030620665725,126.99022231083183 37.54282008274244,126.98995587243245 37.54198289712406)",162.56,0,148753
1111,1117000000,1117010200,,0,0,0,190263,LINK,⑹궛援,0,0,0,0,0,⑹궛2媛,,141307,"LINESTRING(126.98645189614278 37.54328281660538,126.98640161893071 37.54308978827772,126.9866989289453 37.54302790924636)",49.037,0,141302
1111,1117000000,1117010700,,0,0,0,76746,LINK,⑹궛援,0,0,0,0,0,숈옄,,64517,"LINESTRING(126.9745532833072 37.55222631431735,126.9746693525968 37.55199004307058,126.97478879232727 37.55187327855197,126.97480585864196 37.5518461217103)",48.241,0,64513
1111,1117000000,1117013600,,0,0,0,190274,LINK,⑹궛援,0,0,0,0,0,蹂닿킅,,66513,"LINESTRING(126.99930223322646 37.52883380193051,126.99920478539408 37.52891451319875,126.9990566663008 37.52887726046982)",26.157,0,66511
1111,1117000000,1117010400,,0,0,0,88966,LINK,⑹궛援,0,0,0,0,0,媛덉썡,,42152,"LINESTRING(126.97328085050603 37.5482680205783,126.97368746967183 37.548261885963456)",35.939,0,40670
1111,1117000000,1117010400,,0,0,0,190276,LINK,⑹궛援,0,0,0,0,0,媛덉썡,,42685,"LINESTRING(126.9721788799717 37.541853229818656,126.97198184046354 37.54181038985681)",18.051,0,42683
1111,1117000000,1117010900,,0,0,0,68476,LINK,⑹궛援,0,0,0,0,0,泥뙆1媛,,143240,"LINESTRING(126.96642274439215 37.55036489489007,126.96636079791804 37.55036234796437)",5.481,0,143256
1111,1117000000,1117011900,,0,0,0,161272,LINK,⑹궛援,0,0,0,0,0,⑥갹,,63050,"LINESTRING(126.95914610104779 37.541732579320296,126.95902584520871 37.54164073308809,126.95874520174695 37.54151290728126)",43.299,0,63045
1111,1117000000,1117012400,,0,0,0,60274,LINK,⑹궛援,0,0,0,0,0,쒓컯濡1媛,,47420,"LINESTRING(126.97367895484486 37.53383715826677,126.97373525559749 37.53420266189313)",40.87,0,47370
1000,1117000000,1117013500,,0,1,0,182960,LINK,⑹궛援,0,0,0,0,0,⑹궛6媛,,64912,"LINESTRING(126.98348656267555 37.51685667030234,126.98344446762397 37.51631525813351,126.98344446762397 37.51631525813351)",60.205,0,213499
1111,1117000000,1117012900,,0,0,0,48818,LINK,⑹궛援,0,0,0,0,0,댁큿,,60464,"LINESTRING(126.97574165717678 37.51924864322315,126.97617127322407 37.519112473566075)",40.876,0,57449
1111,1117000000,1117012900,,0,0,0,75392,LINK,⑹궛援,0,0,0,0,0,댁큿,,19912,"LINESTRING(126.9684170783173 37.5217335809257,126.96844356844855 37.52191980881509)",20.801,0,19911
1111,1117000000,1117011700,,0,0,0,91398,LINK,⑹궛援,0,0,0,0,0,먰슚濡3媛,,157690,"LINESTRING(126.95883741423056 37.534099143283115,126.96025535373387 37.534675634216484)",140.713,0,157685
1111,1117000000,1117011300,,0,0,0,183121,LINK,⑹궛援,0,0,0,0,0,먰슚濡2媛,,157855,"LINESTRING(126.96296423569254 37.53739494247048,126.96282677760317 37.53738846030144)",12.17,0,157857
1111,1117000000,1117013500,,0,0,0,91494,LINK,⑹궛援,0,0,0,0,0,⑹궛6媛,,60471,"LINESTRING(126.97842300577437 37.52099009609358,126.9785855635194 37.52092539500892)",16.065,0,60470
1111,1117000000,1117012000,,0,0,0,75535,LINK,⑹궛援,0,0,0,0,0,꾩썝,,150386,"LINESTRING(126.95473877274243 37.53848766029892,126.95481691676092 37.538556175500744)",10.272,0,150385
1111,1117000000,1117013000,,0,0,0,70849,LINK,⑹궛援,0,0,0,0,0,댄깭먮룞,,148845,"LINESTRING(126.99071957592261 37.53679469916166,126.9908867748077 37.5368659325662,126.99136506199176 37.53690622350609,126.99187833594475 37.53704560414637)",107.196,0,148844
1111,1117000000,1117013100,,0,0,0,161874,LINK,⑹궛援,0,0,0,0,0,쒕궓,,178823,"LINESTRING(127.00465261239933 37.53156941776017,127.00486872150074 37.53161243467158,127.00494526227172 37.531659042582525)",28.205,0,178822
1111,1117000000,1117013000,,0,0,0,67915,LINK,⑹궛援,0,0,0,0,0,댄깭먮룞,,148481,"LINESTRING(126.990108404552 37.541307089895824,126.99000126863086 37.541418624002254,126.99016605580401 37.541530180967285,126.9903514530584 37.54156956442303,126.9903514530584 37.54156956442303)",51.658,0,148491
1111,1117000000,1117011200,,0,0,0,181709,LINK,⑹궛援,0,0,0,0,0,먰슚濡1媛,,153000,"LINESTRING(126.96494995941485 37.53960918709196,126.96470344901942 37.539795275346414)",30.02,0,153011
1111,1117000000,1117010100,,0,0,0,62677,LINK,⑹궛援,0,0,0,0,0,꾩븫,,67060,"LINESTRING(126.98168864850639 37.54728664414418,126.98183429417453 37.547399678948885)",17.973,0,67019
1111,1117000000,1117013000,,0,0,0,181335,LINK,⑹궛援,0,0,0,0,0,댄깭먮룞,,148721,"LINESTRING(126.99088317069855 37.53967501357454,126.99110152958964 37.53966190750565,126.99151763960083 37.53970458698363,126.99156707716885 37.53972099393034)",61.166,0,148720
1011,1117000000,1117013600,,0,0,0,77812,LINK,⑹궛援,0,0,0,0,0,蹂닿킅,,67764,"LINESTRING(127.00735714760442 37.52829808249897,127.0063087431641 37.52759089486573,127.00546937609116 37.526808227989314,127.00470177672655 37.52627693315862,127.00419962308527 37.5260769899628,127.00303747926424 37.5249458111665,127.00294649410684 37.52471484247242)",564.288,1,179219
1111,1117000000,1117013000,,0,0,0,181336,LINK,⑹궛援,0,0,0,0,0,댄깭먮룞,,65687,"LINESTRING(126.98808855181986 37.53719994150355,126.98772812095356 37.53724855058551)",32.309,0,65685
1011,1117000000,1117012900,,0,0,0,96718,LINK,⑹궛援,0,0,0,0,0,댁큿,,60489,"LINESTRING(126.97908095142013 37.51526286251581,126.97970463571295 37.515223872109146)",55.308,0,64936
1111,1117000000,1117011900,,0,0,0,76107,LINK,⑹궛援,0,0,0,0,0,⑥갹,,63509,"LINESTRING(126.96350828280738 37.541767219208566,126.963944244813 37.541827729865034)",39.11,0,152977
1111,1117000000,1117011700,,0,0,0,92641,LINK,⑹궛援,0,0,0,0,0,먰슚濡3媛,,152710,"LINESTRING(126.95723299130074 37.53353203154872,126.95743102665293 37.533638346331266)",21.109,0,152715
1111,1117000000,1117012000,,0,0,0,86725,LINK,⑹궛援,0,0,0,0,0,꾩썝,,150379,"LINESTRING(126.95523145951086 37.5382886182037,126.95502036338706 37.53828231205358,126.95477816620497 37.53798960062468)",57.575,0,150378
1111,1117000000,1117012800,,0,0,0,100316,LINK,⑹궛援,0,0,0,0,0,쒓컯濡3媛,,163078,"LINESTRING(126.96522671294929 37.52221453948292,126.96488383545797 37.52240870399895)",37.19,0,163077
1111,1117000000,1117012900,,0,0,0,160783,LINK,⑹궛援,0,0,0,0,0,댁큿,,63300,"LINESTRING(126.95909012874665 37.523916791236296,126.95878933805214 37.524091847320015,126.95813398803014 37.5244977072836)",106.314,0,63299
1111,1117000000,1117012500,,0,0,0,92651,LINK,⑹궛援,0,0,0,0,0,쒓컯濡2媛,,162821,"LINESTRING(126.96575728575712 37.53354292488901,126.9667666254314 37.533710306583785)",91.125,0,162819
1111,1117000000,1117012900,,0,0,0,161326,LINK,⑹궛援,0,0,0,0,0,댁큿,,62867,"LINESTRING(126.953753202122 37.5303639707738,126.9541077241366 37.52997069345093)",53.733,0,62866
1111,1117000000,1117011700,,0,0,0,92653,LINK,⑹궛援,0,0,0,0,0,먰슚濡3媛,,152684,"LINESTRING(126.9551083959693 37.533730851538024,126.95508404853655 37.53388215839275)",16.931,0,152683
1111,1117000000,1117010100,,0,0,0,161328,LINK,⑹궛援,0,0,0,0,0,꾩븫,,57886,"LINESTRING(126.97886369771044 37.54960639837794,126.97911174263605 37.54955398007023)",22.678,0,65221
1111,1117000000,1117010100,,0,0,0,69139,LINK,⑹궛援,0,0,0,0,0,꾩븫,,57701,"LINESTRING(126.97982683418638 37.55121490976911,126.97962557270702 37.55118209784355)",18.154,0,57699
1111,1117000000,1117011900,,0,0,0,76184,LINK,⑹궛援,0,0,0,0,0,⑥갹,,152757,"LINESTRING(126.96029884383383 37.54209220774992,126.96049922437015 37.54233974810754)",32.687,0,63060
1011,1117000000,1117010900,,0,0,0,92658,LINK,⑹궛援,0,0,0,0,0,泥뙆1媛,,74289,"LINESTRING(126.96419401433785 37.54949467728754,126.96415276674105 37.54948504644522,126.9640899058264 37.54945165285808,126.96400905149174 37.549477851052)",18.19,0,63415
1111,1117000000,1117010900,,0,0,0,185894,LINK,⑹궛援,0,0,0,0,0,泥뙆1媛,,64033,"LINESTRING(126.96911228045268 37.54925596597245,126.96894306802928 37.54917579910498)",17.4,0,64032
1111,1117000000,1117013100,,0,0,0,68579,LINK,⑹궛援,0,0,0,0,0,쒕궓,,176774,"LINESTRING(126.99894009257345 37.5331053617551,126.99880536013504 37.533161831584465,126.99864226445202 37.533133594264356,126.99862453697442 37.533113829168784)",30.905,0,66411
1111,1117000000,1117013600,,0,0,0,161337,LINK,⑹궛援,0,0,0,0,0,蹂닿킅,,177753,"LINESTRING(127.00182217593766 37.527350708866145,127.00191961979067 37.52730414276172,127.00196249680421 37.52735070661781,127.00221585484259 37.52738174517638)",39.112,0,177768
1111,1117000000,1117013500,,0,0,0,56143,LINK,⑹궛援,0,0,0,0,0,⑹궛6媛,,111788,"LINESTRING(126.98305761926882 37.52000158510652,126.98302355874813 37.5206875208703,126.98315915009576 37.52082256796004,126.98322069676378 37.521004949892735,126.98319798032651 37.52116139755651,126.98300150807619 37.52136671172309)",162.473,0,65357
1111,1117000000,1117013600,,0,0,0,161338,LINK,⑹궛援,0,0,0,0,0,蹂닿킅,,177847,"LINESTRING(127.00097242432827 37.52497747800268,127.00099191181593 37.524909183123825)",7.773,0,177846
1000,1117000000,1117013100,,0,0,0,88250,LINK,⑹궛援,0,0,0,0,0,쒕궓,,169610,"LINESTRING(126.99981127066359 37.54302954403675,126.99979977437803 37.54294715661875)",9.2,1,169600
1111,1117000000,1117013600,,0,0,0,161339,LINK,⑹궛援,0,0,0,0,0,蹂닿킅,,161471,"LINESTRING(126.99826421377234 37.53001939158454,126.99813909669238 37.52997510365172)",12.102,0,161640
1111,1117000000,1117013100,,0,0,0,71839,LINK,⑹궛援,0,0,0,0,0,쒕궓,,66282,"LINESTRING(127.00528697262958 37.5431605601426,127.00557054283911 37.54305857292746,127.00563455616553 37.54278906669565,127.00601874940867 37.54270164129449)",93.253,0,66281
1111,1117000000,1117013000,,0,0,0,81384,LINK,⑹궛援,0,0,0,0,0,댄깭먮룞,,65794,"LINESTRING(126.99144219092055 37.53509897081016,126.99143884372286 37.53520255769905)",11.501,0,149185
1111,1117000000,1117011900,,0,0,0,61474,LINK,⑹궛援,0,0,0,0,0,⑥갹,,152791,"LINESTRING(126.95850007312221 37.5406187246454,126.95840981830058 37.54066659093589)",9.584,0,152793
1111,1117000000,1117011800,,0,0,0,76198,LINK,⑹궛援,0,0,0,0,0,먰슚濡4媛,,151999,"LINESTRING(126.95280509014331 37.533228994172724,126.95285991008608 37.53307959350991)",17.275,0,151998
1111,1117000000,1117010800,,0,0,0,98133,LINK,⑹궛援,0,0,0,0,0,쒓퀎,,64122,"LINESTRING(126.96716542829466 37.55325826276593,126.96719780979922 37.55310653662096)",17.081,0,150809
1111,1117000000,1117011800,,0,0,0,160811,LINK,⑹궛援,0,0,0,0,0,먰슚濡4媛,,151953,"LINESTRING(126.95032569505858 37.533403860101586,126.95044300423939 37.53334476296015)",12.269,0,151950
1111,1117000000,1117010800,,0,0,0,67891,LINK,⑹궛援,0,0,0,0,0,쒓퀎,,163143,"LINESTRING(126.96773110774379 37.5505427338727,126.96799037213366 37.55054280444112)",22.91,0,163141
1111,1117000000,1117010200,,0,0,0,160827,LINK,⑹궛援,0,0,0,0,0,⑹궛2媛,,57927,"LINESTRING(126.9789586406827 37.54576052285973,126.97908940599866 37.545632663704055)",18.301,0,57925
1111,1117000000,1117013300,,0,0,0,90321,LINK,⑹궛援,0,1,0,0,0,쒕튃怨좊룞,,213567,"LINESTRING(126.99387151645107 37.52140156119554,126.99416202979812 37.5197173562483,126.99421248537377 37.519569198381475)",205.719,0,169594
1111,1117000000,1117013000,,0,0,0,161908,LINK,⑹궛援,0,0,0,0,0,댄깭먮룞,,158312,"LINESTRING(126.9954497765735 37.53948319794079,126.99530493235784 37.53926728943475)",27.168,0,157292
1111,1117000000,1117013400,,0,0,0,73256,LINK,⑹궛援,0,0,0,0,0,二쇱꽦,,168528,"LINESTRING(126.99795559782797 37.52261088850322,126.99804776788493 37.52267865552185,126.9981824805337 37.5226843047933)",23.013,0,168529
1111,1117000000,1117013600,,0,0,0,161924,LINK,⑹궛援,0,0,0,0,0,蹂닿킅,,177737,"LINESTRING(127.00036049697206 37.52667087974873,127.00028254170101 37.52668640148293,127.0001889952 37.52665225432128)",16.199,0,177735
1111,1117000000,1117010400,,0,0,0,95737,LINK,⑹궛援,0,0,0,0,0,媛덉썡,,42241,"LINESTRING(126.973353572863 37.545567367837805,126.97339167803537 37.54534408193755)",25.01,0,64659
1111,1117000000,1117011200,,0,0,0,161360,LINK,⑹궛援,0,0,0,0,0,먰슚濡1媛,,164391,"LINESTRING(126.9680579478372 37.539946047635276,126.96737738727386 37.53937126865006)",87.677,0,165303
1111,1117000000,1117011800,,0,0,0,92812,LINK,⑹궛援,0,0,0,0,0,먰슚濡4媛,,150820,"LINESTRING(126.94838141467078 37.53410510625051,126.94824474032265 37.5338995904486)",25.811,0,150819
1111,1117000000,1117010700,,0,0,0,161390,LINK,⑹궛援,0,0,0,0,0,숈옄,,23571,"LINESTRING(126.9748711493669 37.550435827300355,126.97454037038135 37.55007180585248,126.97428458614489 37.54987619487431)",81.207,0,23565
1111,1117000000,1117013600,,0,0,0,88763,LINK,⑹궛援,0,0,0,0,0,蹂닿킅,,176811,"LINESTRING(126.99903909429541 37.5313358679781,126.99909561338637 37.53150505287776,126.99900205975419 37.53159507687729,126.99900595695293 37.5316571629459)",39.299,0,177007
1111,1117000000,1117012800,,0,0,0,83530,LINK,⑹궛援,0,0,0,0,0,쒓컯濡3媛,,63786,"LINESTRING(126.96536978063575 37.52865384998427,126.96571100547872 37.52897711910755)",46.872,0,63787
1111,1117000000,1117010200,,0,0,0,68551,LINK,⑹궛援,0,0,0,0,0,⑹궛2媛,,65313,"LINESTRING(126.98407346179134 37.54487444533642,126.98427071671037 37.544611558907015)",33.988,0,74730
1111,1117000000,1117011700,,0,0,0,87689,LINK,⑹궛援,0,0,0,0,0,먰슚濡3媛,,152730,"LINESTRING(126.95528865047937 37.53314336263809,126.95505018818218 37.533043467859244,126.9553658617883 37.53247373744635)",92.93,0,152729
1111,1117000000,1117011300,,0,0,0,70045,LINK,⑹궛援,0,0,0,0,0,먰슚濡2媛,,157932,"LINESTRING(126.96563668622954 37.53730560464128,126.96571761204032 37.53716075111249)",17.596,0,157933
1111,1117000000,1117013400,,0,0,0,76268,LINK,⑹궛援,0,0,0,0,0,二쇱꽦,,177878,"LINESTRING(126.99921069781033 37.522689217886295,126.99900802127263 37.5229499780979,126.9987468825386 37.52303068758072)",58.799,0,177880
1000,1117000000,1117010700,,0,0,1,67353,LINK,⑹궛援,0,0,0,0,0,숈옄,,214224,"LINESTRING(126.9698561572388 37.55430925158442,126.970213410485 37.554188586385365,126.97105951977106 37.55422368591364,126.9715258680459 37.55432877833615)",151.982,0,74402
1111,1117000000,1117012500,,0,0,0,87217,LINK,⑹궛援,0,0,0,0,0,쒓컯濡2媛,,19504,"LINESTRING(126.96981205035183 37.52990970981595,126.96935124144028 37.52967645669477)",48.262,0,19498
